Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
129.890281499999986,18,'193' (0xC1),'0' (0x00),Read,ACK
129.890380499999992,18,'193' (0xC1),'6' (0x06),Read,ACK
129.890478999999999,18,'193' (0xC1),'3' (0x03),Read,ACK
129.890578000000005,18,'193' (0xC1),'1' (0x01),Read,ACK
129.890677000000011,18,'193' (0xC1),'5' (0x05),Read,ACK
129.890775999999988,18,'193' (0xC1),'0' (0x00),Read,ACK
129.890875499999993,18,'193' (0xC1),'2' (0x02),Read,ACK
129.890974499999999,18,'193' (0xC1),'2' (0x02),Read,ACK
129.891073500000005,18,'193' (0xC1),'2' (0x02),Read,ACK
129.891172000000012,18,'193' (0xC1),. (0x2E),Read,NAK
130.322522999999990,19,'192' (0xC0),\n (0x0A),Write,ACK
130.322624999999988,19,'192' (0xC0),'0' (0x00),Write,ACK
130.322727500000013,19,'192' (0xC0),'0' (0x00),Write,ACK
130.322830000000010,19,'192' (0xC0),'0' (0x00),Write,ACK
130.322931500000010,19,'192' (0xC0),'2' (0x02),Write,ACK
130.323033500000008,19,'192' (0xC0),'3' (0x03),Write,ACK
130.323135000000008,19,'192' (0xC0),'1' (0x01),Write,ACK
130.323236500000007,19,'192' (0xC0),'5' (0x05),Write,ACK
130.323339000000004,19,'192' (0xC0),'0' (0x00),Write,ACK
130.323440500000004,19,'192' (0xC0),'0' (0x00),Write,ACK
130.323542000000003,19,'192' (0xC0),'0' (0x00),Write,ACK
153.021725500000002,20,'193' (0xC1),\n (0x0A),Read,ACK
153.021824500000008,20,'193' (0xC1),Y (0x59),Read,ACK
153.021922999999987,20,'193' (0xC1),Y (0x59),Read,ACK
153.022021999999993,20,'193' (0xC1),'0' (0x00),Read,ACK
153.022120999999999,20,'193' (0xC1),'6' (0x06),Read,ACK
153.022220000000004,20,'193' (0xC1),'3' (0x03),Read,ACK
153.022319500000009,20,'193' (0xC1),'1' (0x01),Read,ACK
153.022418499999986,20,'193' (0xC1),'4' (0x04),Read,ACK
153.022517499999992,20,'193' (0xC1),'0' (0x00),Read,ACK
153.022616999999997,20,'193' (0xC1),'0' (0x00),Read,ACK
153.022716000000003,20,'193' (0xC1),. (0x2E),Read,NAK
153.023156999999998,21,'192' (0xC0),'12' (0x0C),Write,ACK
153.023258999999996,21,'192' (0xC0),'0' (0x00),Write,ACK
153.023360499999995,21,'192' (0xC0),'0' (0x00),Write,ACK
153.023462499999994,21,'192' (0xC0),'0' (0x00),Write,ACK
153.023563999999993,21,'192' (0xC0),'2' (0x02),Write,ACK
153.023666999999989,21,'192' (0xC0),'3' (0x03),Write,ACK
153.023768499999989,21,'192' (0xC0),'1' (0x01),Write,ACK
153.023870499999987,21,'192' (0xC0),'4' (0x04),Write,ACK
153.023971999999986,21,'192' (0xC0),'0' (0x00),Write,ACK
153.024074000000013,21,'192' (0xC0),'0' (0x00),Write,ACK
153.024175500000013,21,'192' (0xC0),'2' (0x02),Write,ACK
153.024277000000012,21,'192' (0xC0),'2' (0x02),Write,ACK
153.024379000000010,21,'192' (0xC0),'2' (0x02),Write,ACK
162.274764000000005,22,'193' (0xC1),\n (0x0A),Read,ACK
162.274863000000011,22,'193' (0xC1),Y (0x59),Read,ACK
162.274961999999988,22,'193' (0xC1),Y (0x59),Read,ACK
